id_sistema,legalName,altraDenominazione,dataAltraDenominazione,localType,nome,cognome,intestazione,authorizedFrom,existenceRangeFromDate,existenceRangeToDate,dataNascita,dataMorte,placeRole,placeEntry,otherPlaceRole,otherPlaceEntry,professione,legalStatus,tipologiaEnte,history,genere,relazione_complesso,relazione_tema,relazione_bib,rangeIntestazione
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di morte,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di morte,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,"Dopo aver conseguito la maturità classica presso il Liceo di lingua tedesca a Trento, tra il 1897 e il 1899 frequentò l’Università a Vienna. In seguito proseguì gli studi a Roma per due anni e nel 1901 a Innsbruck, ove ottenne l’abilitazione all’insegnamento della storia e della geografia (1904). Iniziò così a insegnare a Rovereto, prima presso la Scuola Reale Elisabettiana (istituto tecnico), poi presso l’Istituto magistrale e il Ginnasio.",maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Nel 1910 venne nominato socio dell’Accademia roveretana degli Agiati e nel 1913 socio corrispondente del Consiglio degli Archivi di Vienna.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Nel 1914 fu eletto deputato alla Dieta tirolese di Innsbruck per il collegio delle valli di Non e Sole fra le fila del Partito popolare.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,"Arruolato come soldato semplice, fu presto dichiarato inabile al servizio e congedato. Fu quindi internato dalle autorità austriache nella città di Salisburgo in quanto sospettato politico.",maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,"Rientrato in patria al termine della guerra, tra il 1919 al 1923 prestò servizio presso l’Archivio di Stato di Trento, e riprese l’impegno politico con il Partito popolare trentino di Alcide De Gasperi, con il quale negli anni mantenne un rapporto di stima e di amicizia.",maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Nel 1922 venne nominato socio effettivo della Deputazione veneta di storia patria e iniziò a collaborare con la rivista «Strenna trentina». Nello stesso periodo divenne inoltre socio e collaboratore della Società di Studi trentini di scienze storiche.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,"Nel 1923 fu nominato socio ordinario della Società storica lombarda. In quell’anno fu richiamato all’insegnamento presso il Regio istituto magistrale di Trento, ove lavorò fino alla conclusione della propria carriera nel 1940. Continuò quindi a dedicarsi allo studio della storia trentina e alla politica organizzando la sezione della Democrazia cristiana di Terzolas.",maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Morì il 6 febbraio 1949.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Scienze umane e sociali,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"U. FANTELLI, Due biglietti inediti di Alcide De Gasperi a Giovanni Ciccolini, in «La Val», 2009, pp. 69-80, 69-80",insegnante
sp-94554,Ciccolini,Cicolini Giovanni,,person,Giovanni,Ciccolini,"Ciccolini, Giovanni, insegnante, archivista, politico, (Terzolas 1876 - Terzolas 1949)",SIUSA,,,1876 nov 06,1949 feb 06,luogo di nascita,Terzolas (Trento),luogo di nascita,Terzolas (Trento),"Insegnante, archivista, politico",,,Giovanni Ciccolini nacque a Terzolas (Val di Sole) il 6 novembre 1876.,maschile,ca-522672,Politica e sindacati,"Giovanni Ciccolini, a cura di U. FANTELLI, Malè - Terzolas (Tn), Centro studi per la Val di Sole - Comune di Terzolas, 2000",insegnante
sp-94555,Dalvit,,,person,Luigi,Dalvit,"Dalvit, Luigi, insegnante, politico, (Trento 1921 - Trento 1981)",SIUSA,,,1921 feb 23,1981 mar 04,luogo di nascita,Trento,luogo di nascita,Trento,"insegnante, politico",,,"Nato a Trento nel 1921, Dalvit fu sottotenente degli Alpini durante la Seconda guerra mondiale e, in seguito, capitano. Partecipò alla Resistenza e, dopo la liberazione, divenne membro della Democrazia cristiana trentina facendo parte del Comitato provinciale della DC, nel contesto del quale ricoprì le cariche di delegato provinciale dei gruppi giovanili e di Segretario provinciale del partito dal 1948 al 1952. Dal 1952 al 1968 fu membro del Consiglio nazionale della DC.",maschile,ca-522673,Fotografia,"R. ALBERTINI, Luigi Dalvit nel ricordo di Albertini, Berlanda, Dusini, Grigolli, Piccoli, Pontalti, introduzione di Stefano Chelodi, Trento, Arti grafiche, 1991",insegnante
sp-94555,Dalvit,,,person,Luigi,Dalvit,"Dalvit, Luigi, insegnante, politico, (Trento 1921 - Trento 1981)",SIUSA,,,1921 feb 23,1981 mar 04,luogo di nascita,Trento,luogo di nascita,Trento,"insegnante, politico",,,"Nato a Trento nel 1921, Dalvit fu sottotenente degli Alpini durante la Seconda guerra mondiale e, in seguito, capitano. Partecipò alla Resistenza e, dopo la liberazione, divenne membro della Democrazia cristiana trentina facendo parte del Comitato provinciale della DC, nel contesto del quale ricoprì le cariche di delegato provinciale dei gruppi giovanili e di Segretario provinciale del partito dal 1948 al 1952. Dal 1952 al 1968 fu membro del Consiglio nazionale della DC.",maschile,ca-522673,Fotografia,"R. ALBERTINI, Luigi Dalvit nel ricordo di Albertini, Berlanda, Dusini, Grigolli, Piccoli, Pontalti, introduzione di Stefano Chelodi, Trento, Arti grafiche, 1991",insegnante
sp-94555,Luigi,,,person,Luigi,Dalvit,"Dalvit, Luigi, insegnante, politico, (Trento 1921 - Trento 1981)",SIUSA,,,1921 feb 23,1981 mar 04,luogo di nascita,Trento,luogo di nascita,Trento,"insegnante, politico",,,"Nato a Trento nel 1921, Dalvit fu sottotenente degli Alpini durante la Seconda guerra mondiale e, in seguito, capitano. Partecipò alla Resistenza e, dopo la liberazione, divenne membro della Democrazia cristiana trentina facendo parte del Comitato provinciale della DC, nel contesto del quale ricoprì le cariche di delegato provinciale dei gruppi giovanili e di Segretario provinciale del partito dal 1948 al 1952. Dal 1952 al 1968 fu membro del Consiglio nazionale della DC.",maschile,ca-522673,Fotografia,"R. ALBERTINI, Luigi Dalvit nel ricordo di Albertini, Berlanda, Dusini, Grigolli, Piccoli, Pontalti, introduzione di Stefano Chelodi, Trento, Arti grafiche, 1991",insegnante
sp-94555,"Dalvit, Luigi, insegnante, politico, (Trento 1921 - Trento 1981)",,,person,Luigi,Dalvit,"Dalvit, Luigi, insegnante, politico, (Trento 1921 - Trento 1981)",SIUSA,,,1921 feb 23,1981 mar 04,luogo di nascita,Trento,luogo di nascita,Trento,"insegnante, politico",,,"Nato a Trento nel 1921, Dalvit fu sottotenente degli Alpini durante la Seconda guerra mondiale e, in seguito, capitano. Partecipò alla Resistenza e, dopo la liberazione, divenne membro della Democrazia cristiana trentina facendo parte del Comitato provinciale della DC, nel contesto del quale ricoprì le cariche di delegato provinciale dei gruppi giovanili e di Segretario provinciale del partito dal 1948 al 1952. Dal 1952 al 1968 fu membro del Consiglio nazionale della DC.",maschile,ca-522673,Fotografia,"R. ALBERTINI, Luigi Dalvit nel ricordo di Albertini, Berlanda, Dusini, Grigolli, Piccoli, Pontalti, introduzione di Stefano Chelodi, Trento, Arti grafiche, 1991",insegnante
sp-94555,Dalvit,,,person,Luigi,Dalvit,"Dalvit, Luigi, insegnante, politico, (Trento 1921 - Trento 1981)",SIUSA,,,1921 feb 23,1981 mar 04,luogo di nascita,Trento,luogo di nascita,Trento,"insegnante, politico",,,"Nato a Trento nel 1921, Dalvit fu sottotenente degli Alpini durante la Seconda guerra mondiale e, in seguito, capitano. Partecipò alla Resistenza e, dopo la liberazione, divenne membro della Democrazia cristiana trentina facendo parte del Comitato provinciale della DC, nel contesto del quale ricoprì le cariche di delegato provinciale dei gruppi giovanili e di Segretario provinciale del partito dal 1948 al 1952. Dal 1952 al 1968 fu membro del Consiglio nazionale della DC.",maschile,ca-522673,Fotografia,"R. ALBERTINI, Luigi Dalvit nel ricordo di Albertini, Berlanda, Dusini, Grigolli, Piccoli, Pontalti, introduzione di Stefano Chelodi, Trento, Arti grafiche, 1991",insegnante
